,Substation,Training_Data_Index,Bus_Voltage
820,Damak,test_data 821,0.995639
821,Damak,test_data 822,0.996355
822,Damak,test_data 823,0.995892
823,Damak,test_data 824,0.995484
824,Damak,test_data 825,0.996026
825,Damak,test_data 826,0.996745
826,Damak,test_data 827,0.996142
827,Damak,test_data 828,0.997034
828,Damak,test_data 829,0.996648
829,Damak,test_data 830,0.996207
830,Damak,test_data 831,0.996475
831,Damak,test_data 832,0.996205
832,Damak,test_data 833,0.99622
833,Damak,test_data 834,0.994942
834,Damak,test_data 835,0.996794
835,Damak,test_data 836,0.997368
836,Damak,test_data 837,0.996114
837,Damak,test_data 838,0.996476
838,Damak,test_data 839,0.995973
839,Damak,test_data 840,0.996089
840,Damak,test_data 841,0.99593
841,Damak,test_data 842,0.996021
842,Damak,test_data 843,0.996214
843,Damak,test_data 844,0.996245
844,Damak,test_data 845,0.996326
845,Damak,test_data 846,0.996361
846,Damak,test_data 847,0.996744
847,Damak,test_data 848,0.995478
848,Damak,test_data 849,0.995706
849,Damak,test_data 850,0.996097
850,Damak,test_data 851,0.996879
851,Damak,test_data 852,0.996022
852,Damak,test_data 853,0.995568
853,Damak,test_data 854,0.996874
854,Damak,test_data 855,0.996526
855,Damak,test_data 856,0.99665
856,Damak,test_data 857,0.996423
857,Damak,test_data 858,0.996433
858,Damak,test_data 859,0.996671
859,Damak,test_data 860,0.996051
860,Damak,test_data 861,0.996262
861,Damak,test_data 862,0.997008
862,Damak,test_data 863,0.995982
863,Damak,test_data 864,0.996722
864,Damak,test_data 865,0.996211
865,Damak,test_data 866,0.996042
866,Damak,test_data 867,0.995985
867,Damak,test_data 868,0.99649
868,Damak,test_data 869,0.996119
869,Damak,test_data 870,0.996381
870,Damak,test_data 871,0.995822
871,Damak,test_data 872,0.996043
872,Damak,test_data 873,0.99643
873,Damak,test_data 874,0.996424
874,Damak,test_data 875,0.995859
875,Damak,test_data 876,0.996514
876,Damak,test_data 877,0.996283
877,Damak,test_data 878,0.99655
878,Damak,test_data 879,0.99605
879,Damak,test_data 880,0.996082
880,Damak,test_data 881,0.996547
881,Damak,test_data 882,0.996581
882,Damak,test_data 883,0.996034
883,Damak,test_data 884,0.996709
884,Damak,test_data 885,0.995516
885,Damak,test_data 886,0.996432
886,Damak,test_data 887,0.995616
887,Damak,test_data 888,0.995839
888,Damak,test_data 889,0.997279
889,Damak,test_data 890,0.996338
890,Damak,test_data 891,0.995742
891,Damak,test_data 892,0.996558
892,Damak,test_data 893,0.996434
893,Damak,test_data 894,0.995894
894,Damak,test_data 895,0.99651
895,Damak,test_data 896,0.996138
896,Damak,test_data 897,0.995805
897,Damak,test_data 898,0.996197
898,Damak,test_data 899,0.995994
899,Damak,test_data 900,0.996263
900,Damak,test_data 901,0.99616
901,Damak,test_data 902,0.996513
902,Damak,test_data 903,0.99583
903,Damak,test_data 904,0.995906
904,Damak,test_data 905,0.996189
905,Damak,test_data 906,0.996142
906,Damak,test_data 907,0.995822
907,Damak,test_data 908,0.996618
908,Damak,test_data 909,0.995773
909,Damak,test_data 910,0.996201
910,Damak,test_data 911,0.995284
911,Damak,test_data 912,0.996169
912,Damak,test_data 913,0.995781
913,Damak,test_data 914,0.995749
914,Damak,test_data 915,0.995793
915,Damak,test_data 916,0.996934
916,Damak,test_data 917,0.996427
917,Damak,test_data 918,0.996566
918,Damak,test_data 919,0.996288
919,Damak,test_data 920,0.995973
920,Damak,test_data 921,0.995807
921,Damak,test_data 922,0.995832
922,Damak,test_data 923,0.996428
923,Damak,test_data 924,0.996772
924,Damak,test_data 925,0.995941
925,Damak,test_data 926,0.996033
926,Damak,test_data 927,0.996044
927,Damak,test_data 928,0.996639
928,Damak,test_data 929,0.996198
929,Damak,test_data 930,0.996304
930,Damak,test_data 931,0.997112
931,Damak,test_data 932,0.996571
932,Damak,test_data 933,0.995787
933,Damak,test_data 934,0.996625
934,Damak,test_data 935,0.995934
935,Damak,test_data 936,0.996354
936,Damak,test_data 937,0.996363
937,Damak,test_data 938,0.997129
938,Damak,test_data 939,0.995939
939,Damak,test_data 940,0.996243
940,Damak,test_data 941,0.995844
941,Damak,test_data 942,0.996511
942,Damak,test_data 943,0.995896
943,Damak,test_data 944,0.996113
944,Damak,test_data 945,0.996701
945,Damak,test_data 946,0.995878
946,Damak,test_data 947,0.996911
947,Damak,test_data 948,0.996917
948,Damak,test_data 949,0.996741
949,Damak,test_data 950,0.996095
950,Damak,test_data 951,0.996081
951,Damak,test_data 952,0.996009
952,Damak,test_data 953,0.996512
953,Damak,test_data 954,0.995545
954,Damak,test_data 955,0.996145
955,Damak,test_data 956,0.996318
956,Damak,test_data 957,0.995938
957,Damak,test_data 958,0.99681
958,Damak,test_data 959,0.99673
959,Damak,test_data 960,0.99692
960,Damak,test_data 961,0.995556
961,Damak,test_data 962,0.996525
962,Damak,test_data 963,0.996225
963,Damak,test_data 964,0.996221
964,Damak,test_data 965,0.996276
965,Damak,test_data 966,0.996098
966,Damak,test_data 967,0.996512
967,Damak,test_data 968,0.995939
968,Damak,test_data 969,0.996307
969,Damak,test_data 970,0.995944
970,Damak,test_data 971,0.996325
971,Damak,test_data 972,0.996862
972,Damak,test_data 973,0.995834
973,Damak,test_data 974,0.995917
974,Damak,test_data 975,0.996164
975,Damak,test_data 976,0.996345
976,Damak,test_data 977,0.996633
977,Damak,test_data 978,0.996045
978,Damak,test_data 979,0.995684
979,Damak,test_data 980,0.996435
980,Damak,test_data 981,0.995657
981,Damak,test_data 982,0.996509
982,Damak,test_data 983,0.996223
983,Damak,test_data 984,0.996114
984,Damak,test_data 985,0.99642
985,Damak,test_data 986,0.996322
986,Damak,test_data 987,0.995685
987,Damak,test_data 988,0.996333
988,Damak,test_data 989,0.995987
989,Damak,test_data 990,0.996012
990,Damak,test_data 991,0.996244
991,Damak,test_data 992,0.995909
992,Damak,test_data 993,0.996469
993,Damak,test_data 994,0.996394
994,Damak,test_data 995,0.995862
995,Damak,test_data 996,0.996123
996,Damak,test_data 997,0.996461
997,Damak,test_data 998,0.996207
998,Damak,test_data 999,0.996428
999,Damak,test_data 1000,0.995793
1000,Damak,test_data 1001,0.995703
1001,Damak,test_data 1002,0.997118
1002,Damak,test_data 1003,0.996663
1003,Damak,test_data 1004,0.996454
1004,Damak,test_data 1005,0.996281
1005,Damak,test_data 1006,0.996454
1006,Damak,test_data 1007,0.99608
1007,Damak,test_data 1008,0.99691
1008,Damak,test_data 1009,0.996642
1009,Damak,test_data 1010,0.996312
1010,Damak,test_data 1011,0.996868
1011,Damak,test_data 1012,0.996141
1012,Damak,test_data 1013,0.996003
1013,Damak,test_data 1014,0.996032
1014,Damak,test_data 1015,0.996318
1015,Damak,test_data 1016,0.996168
1016,Damak,test_data 1017,0.996697
1017,Damak,test_data 1018,0.996408
1018,Damak,test_data 1019,0.996396
1019,Damak,test_data 1020,0.996183
1020,Damak,test_data 1021,0.996097
1021,Damak,test_data 1022,0.996311
1022,Damak,test_data 1023,0.996803
1023,Damak,test_data 1024,0.995819
1024,Damak,test_data 1025,0.995854
1025,Damak,test_data 1026,0.996237
1026,Damak,test_data 1027,0.995807
1027,Damak,test_data 1028,0.996193
1028,Damak,test_data 1029,0.996416
1029,Damak,test_data 1030,0.995775
1030,Damak,test_data 1031,0.996142
1031,Damak,test_data 1032,0.996687
1032,Damak,test_data 1033,0.996684
1033,Damak,test_data 1034,0.995845
1034,Damak,test_data 1035,0.996599
1035,Damak,test_data 1036,0.996411
1036,Damak,test_data 1037,0.99609
1037,Damak,test_data 1038,0.996734
1038,Damak,test_data 1039,0.996658
1039,Damak,test_data 1040,0.996465
1040,Damak,test_data 1041,0.995765
1041,Damak,test_data 1042,0.996746
1042,Damak,test_data 1043,0.995592
1043,Damak,test_data 1044,0.99684
1044,Damak,test_data 1045,0.996543
1045,Damak,test_data 1046,0.996312
1046,Damak,test_data 1047,0.996813
1047,Damak,test_data 1048,0.995048
1048,Damak,test_data 1049,0.995858
1049,Damak,test_data 1050,0.996398
1050,Damak,test_data 1051,0.996236
1051,Damak,test_data 1052,0.996449
1052,Damak,test_data 1053,0.995971
1053,Damak,test_data 1054,0.996239
1054,Damak,test_data 1055,0.996773
1055,Damak,test_data 1056,0.995829
1056,Damak,test_data 1057,0.996316
1057,Damak,test_data 1058,0.995432
1058,Damak,test_data 1059,0.995444
1059,Damak,test_data 1060,0.996121
1060,Damak,test_data 1061,0.99611
1061,Damak,test_data 1062,0.996412
1062,Damak,test_data 1063,0.996438
1063,Damak,test_data 1064,0.996021
1064,Damak,test_data 1065,0.995634
1065,Damak,test_data 1066,0.995752
1066,Damak,test_data 1067,0.996073
1067,Damak,test_data 1068,0.996094
1068,Damak,test_data 1069,0.996624
1069,Damak,test_data 1070,0.996648
1070,Damak,test_data 1071,0.996296
1071,Damak,test_data 1072,0.995854
1072,Damak,test_data 1073,0.995892
1073,Damak,test_data 1074,0.996749
1074,Damak,test_data 1075,0.995762
1075,Damak,test_data 1076,0.996139
1076,Damak,test_data 1077,0.996554
1077,Damak,test_data 1078,0.995766
1078,Damak,test_data 1079,0.995679
1079,Damak,test_data 1080,0.996651
1080,Damak,test_data 1081,0.996595
1081,Damak,test_data 1082,0.995885
1082,Damak,test_data 1083,0.996405
1083,Damak,test_data 1084,0.996289
1084,Damak,test_data 1085,0.996288
1085,Damak,test_data 1086,0.996146
1086,Damak,test_data 1087,0.995868
1087,Damak,test_data 1088,0.995782
1088,Damak,test_data 1089,0.995904
1089,Damak,test_data 1090,0.997064
1090,Damak,test_data 1091,0.995971
1091,Damak,test_data 1092,0.996119
1092,Damak,test_data 1093,0.996914
1093,Damak,test_data 1094,0.996168
1094,Damak,test_data 1095,0.996493
1095,Damak,test_data 1096,0.996466
1096,Damak,test_data 1097,0.995398
1097,Damak,test_data 1098,0.996016
1098,Damak,test_data 1099,0.996084
1099,Damak,test_data 1100,0.995645
1100,Damak,test_data 1101,0.997207
1101,Damak,test_data 1102,0.995802
1102,Damak,test_data 1103,0.996553
1103,Damak,test_data 1104,0.995976
1104,Damak,test_data 1105,0.996326
1105,Damak,test_data 1106,0.99624
1106,Damak,test_data 1107,0.996503
1107,Damak,test_data 1108,0.996052
1108,Damak,test_data 1109,0.996013
1109,Damak,test_data 1110,0.996352
1110,Damak,test_data 1111,0.996404
1111,Damak,test_data 1112,0.996334
1112,Damak,test_data 1113,0.995814
1113,Damak,test_data 1114,0.996435
1114,Damak,test_data 1115,0.996782
1115,Damak,test_data 1116,0.996278
1116,Damak,test_data 1117,0.995854
1117,Damak,test_data 1118,0.996264
1118,Damak,test_data 1119,0.996068
1119,Damak,test_data 1120,0.996428
1120,Damak,test_data 1121,0.9965
1121,Damak,test_data 1122,0.99616
1122,Damak,test_data 1123,0.995865
1123,Damak,test_data 1124,0.996593
1124,Damak,test_data 1125,0.99586
1125,Damak,test_data 1126,0.996594
1126,Damak,test_data 1127,0.996223
1127,Damak,test_data 1128,0.996565
1128,Damak,test_data 1129,0.995886
1129,Damak,test_data 1130,0.995951
1130,Damak,test_data 1131,0.996005
1131,Damak,test_data 1132,0.996364
1132,Damak,test_data 1133,0.996363
1133,Damak,test_data 1134,0.996361
1134,Damak,test_data 1135,0.995924
1135,Damak,test_data 1136,0.995537
1136,Damak,test_data 1137,0.996051
1137,Damak,test_data 1138,0.996553
1138,Damak,test_data 1139,0.9958
1139,Damak,test_data 1140,0.996965
1140,Damak,test_data 1141,0.996592
1141,Damak,test_data 1142,0.996569
1142,Damak,test_data 1143,0.996079
1143,Damak,test_data 1144,0.995696
1144,Damak,test_data 1145,0.996222
1145,Damak,test_data 1146,0.995713
1146,Damak,test_data 1147,0.996454
1147,Damak,test_data 1148,0.99595
1148,Damak,test_data 1149,0.99637
1149,Damak,test_data 1150,0.996663
1150,Damak,test_data 1151,0.996048
1151,Damak,test_data 1152,0.995896
1152,Damak,test_data 1153,0.996352
1153,Damak,test_data 1154,0.99605
1154,Damak,test_data 1155,0.996155
1155,Damak,test_data 1156,0.995984
1156,Damak,test_data 1157,0.996121
1157,Damak,test_data 1158,0.995625
1158,Damak,test_data 1159,0.996137
1159,Damak,test_data 1160,0.996171
1160,Damak,test_data 1161,0.996085
1161,Damak,test_data 1162,0.995611
1162,Damak,test_data 1163,0.996478
1163,Damak,test_data 1164,0.996244
1164,Damak,test_data 1165,0.995741
1165,Damak,test_data 1166,0.99599
1166,Damak,test_data 1167,0.996187
1167,Damak,test_data 1168,0.996819
1168,Damak,test_data 1169,0.996846
1169,Damak,test_data 1170,0.996087
1170,Damak,test_data 1171,0.996521
1171,Damak,test_data 1172,0.996326
1172,Damak,test_data 1173,0.996336
1173,Damak,test_data 1174,0.996202
1174,Damak,test_data 1175,0.99723
1175,Damak,test_data 1176,0.995725
1176,Damak,test_data 1177,0.995933
1177,Damak,test_data 1178,0.996644
1178,Damak,test_data 1179,0.99633
1179,Damak,test_data 1180,0.99577
1180,Damak,test_data 1181,0.996301
1181,Damak,test_data 1182,0.996008
1182,Damak,test_data 1183,0.99622
1183,Damak,test_data 1184,0.995876
1184,Damak,test_data 1185,0.996296
1185,Damak,test_data 1186,0.996885
1186,Damak,test_data 1187,0.996173
1187,Damak,test_data 1188,0.996118
1188,Damak,test_data 1189,0.996491
1189,Damak,test_data 1190,0.996361
1190,Damak,test_data 1191,0.996742
1191,Damak,test_data 1192,0.995843
1192,Damak,test_data 1193,0.996186
1193,Damak,test_data 1194,0.996112
1194,Damak,test_data 1195,0.995894
1195,Damak,test_data 1196,0.995382
1196,Damak,test_data 1197,0.996657
1197,Damak,test_data 1198,0.996316
1198,Damak,test_data 1199,0.996189
1199,Damak,test_data 1200,0.996755
1200,Damak,test_data 1201,0.996351
1201,Damak,test_data 1202,0.996687
1202,Damak,test_data 1203,0.99616
1203,Damak,test_data 1204,0.99675
1204,Damak,test_data 1205,0.996287
1205,Damak,test_data 1206,0.996421
1206,Damak,test_data 1207,0.99574
1207,Damak,test_data 1208,0.995876
1208,Damak,test_data 1209,0.996091
1209,Damak,test_data 1210,0.996448
1210,Damak,test_data 1211,0.996336
1211,Damak,test_data 1212,0.996361
1212,Damak,test_data 1213,0.996607
1213,Damak,test_data 1214,0.996677
1214,Damak,test_data 1215,0.996788
1215,Damak,test_data 1216,0.996461
1216,Damak,test_data 1217,0.996294
1217,Damak,test_data 1218,0.996091
1218,Damak,test_data 1219,0.996325
1219,Damak,test_data 1220,0.996273
1220,Damak,test_data 1221,0.996086
1221,Damak,test_data 1222,0.996774
1222,Damak,test_data 1223,0.996265
1223,Damak,test_data 1224,0.995991
1224,Damak,test_data 1225,0.996216
1225,Damak,test_data 1226,0.99665
1226,Damak,test_data 1227,0.996173
1227,Damak,test_data 1228,0.996099
1228,Damak,test_data 1229,0.996162
1229,Damak,test_data 1230,0.995435
1230,Damak,test_data 1231,0.99636
1231,Damak,test_data 1232,0.99676
1232,Damak,test_data 1233,0.995917
1233,Damak,test_data 1234,0.995987
1234,Damak,test_data 1235,0.996528
1235,Damak,test_data 1236,0.995885
1236,Damak,test_data 1237,0.996708
1237,Damak,test_data 1238,0.995985
1238,Damak,test_data 1239,0.996293
1239,Damak,test_data 1240,0.996544
1240,Damak,test_data 1241,0.996157
1241,Damak,test_data 1242,0.996226
1242,Damak,test_data 1243,0.996304
1243,Damak,test_data 1244,0.996278
1244,Damak,test_data 1245,0.995784
1245,Damak,test_data 1246,0.997056
1246,Damak,test_data 1247,0.996318
1247,Damak,test_data 1248,0.996205
1248,Damak,test_data 1249,0.996298
1249,Damak,test_data 1250,0.995731
1250,Damak,test_data 1251,0.995943
1251,Damak,test_data 1252,0.996219
1252,Damak,test_data 1253,0.996055
1253,Damak,test_data 1254,0.995972
1254,Damak,test_data 1255,0.995857
1255,Damak,test_data 1256,0.99715
1256,Damak,test_data 1257,0.996791
1257,Damak,test_data 1258,0.996357
1258,Damak,test_data 1259,0.996728
1259,Damak,test_data 1260,0.99579
1260,Damak,test_data 1261,0.996368
1261,Damak,test_data 1262,0.995941
1262,Damak,test_data 1263,0.995858
1263,Damak,test_data 1264,0.996206
1264,Damak,test_data 1265,0.995754
1265,Damak,test_data 1266,0.995469
1266,Damak,test_data 1267,0.996366
1267,Damak,test_data 1268,0.996452
1268,Damak,test_data 1269,0.995536
1269,Damak,test_data 1270,0.996474
1270,Damak,test_data 1271,0.995564
1271,Damak,test_data 1272,0.996351
1272,Damak,test_data 1273,0.996326
1273,Damak,test_data 1274,0.996662
1274,Damak,test_data 1275,0.996495
1275,Damak,test_data 1276,0.995444
1276,Damak,test_data 1277,0.996706
1277,Damak,test_data 1278,0.996492
1278,Damak,test_data 1279,0.99649
1279,Damak,test_data 1280,0.996552
1280,Damak,test_data 1281,0.995892
1281,Damak,test_data 1282,0.996391
1282,Damak,test_data 1283,0.996579
1283,Damak,test_data 1284,0.9962
1284,Damak,test_data 1285,0.996025
1285,Damak,test_data 1286,0.99628
1286,Damak,test_data 1287,0.996509
1287,Damak,test_data 1288,0.996189
1288,Damak,test_data 1289,0.995945
1289,Damak,test_data 1290,0.996176
1290,Damak,test_data 1291,0.996069
1291,Damak,test_data 1292,0.996031
1292,Damak,test_data 1293,0.995883
1293,Damak,test_data 1294,0.9958
1294,Damak,test_data 1295,0.996408
1295,Damak,test_data 1296,0.996499
1296,Damak,test_data 1297,0.996373
1297,Damak,test_data 1298,0.996316
1298,Damak,test_data 1299,0.995974
1299,Damak,test_data 1300,0.996387
1300,Damak,test_data 1301,0.996682
1301,Damak,test_data 1302,0.996317
1302,Damak,test_data 1303,0.996018
1303,Damak,test_data 1304,0.996141
1304,Damak,test_data 1305,0.996072
1305,Damak,test_data 1306,0.9959
1306,Damak,test_data 1307,0.996764
1307,Damak,test_data 1308,0.995973
1308,Damak,test_data 1309,0.996376
1309,Damak,test_data 1310,0.996132
1310,Damak,test_data 1311,0.996064
1311,Damak,test_data 1312,0.9959
1312,Damak,test_data 1313,0.995829
1313,Damak,test_data 1314,0.996506
1314,Damak,test_data 1315,0.996411
